player,team,opponent,game_date,market,book,line,over_odds,under_odds
Alperen Sengun,HOU,@GSW,2025-11-26,PTS,betrivers,24.5,,
Karl-Anthony Towns,NYK,@CHA,2025-11-26,PTS,betrivers,24.5,,
Shaedon Sharpe,POR,SAS,2025-11-26,PTS,betrivers,23.5,,
Pascal Siakam,IND,@TOR,2025-11-26,PTS,betrivers,23.5,,
Jaren Jackson,MEM,@NOP,2025-11-26,PTS,betrivers,22.5,,
Zion Williamson,NOP,MEM,2025-11-26,PTS,betrivers,22.5,,
Dillon Brooks,PHX,@SAC,2025-11-26,PTS,betrivers,21.5,,
Jimmy Butler,GSW,HOU,2025-11-26,PTS,betrivers,21.5,,
Bennedict Mathurin,IND,@TOR,2025-11-26,PTS,betrivers,21.5,,
Julius Randle,MIN,@OKC,2025-11-26,PTS,betrivers,21.5,,
Scottie Barnes,TOR,IND,2025-11-26,PTS,betrivers,20.5,,
Miles Bridges,CHA,NYK,2025-11-26,PTS,betrivers,20.5,,
Jerami Grant,POR,SAS,2025-11-26,PTS,betrivers,20.5,,
Zach LaVine,SAC,PHX,2025-11-26,PTS,betrivers,20.5,,
Trey Murphy,NOP,MEM,2025-11-26,PTS,betrivers,20.5,,
Amen Thompson,HOU,@GSW,2025-11-26,PTS,betrivers,20.5,,
LaMelo Ball,CHA,NYK,2025-11-26,PTS,betrivers,19.5,,
DeMar DeRozan,SAC,PHX,2025-11-26,PTS,betrivers,19.5,,
Jalen Duren,DET,@BOS,2025-11-26,PTS,betrivers,19.5,,
Kon Knueppel,CHA,NYK,2025-11-26,PTS,betrivers,18.5,,
Brandon Miller,CHA,NYK,2025-11-26,PTS,betrivers,18.5,,
Andrew Nembhard,IND,@TOR,2025-11-26,PTS,betrivers,17.5,,
Payton Pritchard,BOS,DET,2025-11-26,PTS,betrivers,17.5,,
Devin Vassell,SAS,@POR,2025-11-26,PTS,betrivers,17.5,,
Derrick White,BOS,DET,2025-11-26,PTS,betrivers,17.5,,
Mikal Bridges,NYK,@CHA,2025-11-26,PTS,betrivers,16.5,,
Immanuel Quickley,TOR,IND,2025-11-26,PTS,betrivers,16.5,,
Jabari Smith,HOU,@GSW,2025-11-26,PTS,betrivers,16.5,,
Jeremiah Fears,NOP,MEM,2025-11-26,PTS,betrivers,15.5,,
Derik Queen,NOP,MEM,2025-11-26,PTS,betrivers,15.5,,
Reed Sheppard,HOU,@GSW,2025-11-26,PTS,betrivers,15.5,,
Saddiq Bey,NOP,MEM,2025-11-26,PTS,betrivers,14.5,,
Cedric Coward,MEM,@NOP,2025-11-26,PTS,betrivers,14.5,,
Collin Gillespie,PHX,@SAC,2025-11-26,PTS,betrivers,14.5,,
Keldon Johnson,SAS,@POR,2025-11-26,PTS,betrivers,14.5,,
Jaden McDaniels,MIN,@OKC,2025-11-26,PTS,betrivers,14.5,,
Keegan Murray,SAC,PHX,2025-11-26,PTS,betrivers,14.5,,
Anfernee Simons,BOS,DET,2025-11-26,PTS,betrivers,14.5,,
Harrison Barnes,SAS,@POR,2025-11-26,PTS,betrivers,13.5,,
Toumani Camara,POR,SAS,2025-11-26,PTS,betrivers,13.5,,
Donte DiVincenzo,MIN,@OKC,2025-11-26,PTS,betrivers,13.5,,
Jakob Poeltl,TOR,IND,2025-11-26,PTS,betrivers,13.5,,
Collin Sexton,CHA,NYK,2025-11-26,PTS,betrivers,13.5,,
Jaylen Wells,MEM,@NOP,2025-11-26,PTS,betrivers,13.5,,
Russell Westbrook,SAC,PHX,2025-11-26,PTS,betrivers,13.5,,
Mark Williams,PHX,@SAC,2025-11-26,PTS,betrivers,13.5,,
Julian Champagnie,SAS,@POR,2025-11-26,PTS,betrivers,12.5,,
Zach Edey,MEM,@NOP,2025-11-26,PTS,betrivers,12.5,,
Josh Hart,NYK,@CHA,2025-11-26,PTS,betrivers,12.5,,
Malik Monk,SAC,PHX,2025-11-26,PTS,betrivers,12.5,,
Moses Moody,GSW,HOU,2025-11-26,PTS,betrivers,12.5,,
Royce O'Neale,PHX,@SAC,2025-11-26,PTS,betrivers,12.5,,
Naz Reid,MIN,@OKC,2025-11-26,PTS,betrivers,12.5,,
Ausar Thompson,DET,@BOS,2025-11-26,PTS,betrivers,11.5,,
Donovan Clingan,POR,SAS,2025-11-26,PTS,betrivers,11.5,,
Tobias Harris,DET,@BOS,2025-11-26,PTS,betrivers,11.5,,
Miles McBride,NYK,@CHA,2025-11-26,PTS,betrivers,11.5,,
Brandin Podziemski,GSW,HOU,2025-11-26,PTS,betrivers,11.5,,
Vince Williams,MEM,@NOP,2025-11-26,PTS,betrivers,11.5,,
Luka Garza,BOS,DET,2025-11-26,PTS,betrivers,10.5,,
Rudy Gobert,MIN,@OKC,2025-11-26,PTS,betrivers,10.5,,
Josh Okogie,HOU,@GSW,2025-11-26,PTS,betrivers,10.5,,
Duncan Robinson,DET,@BOS,2025-11-26,PTS,betrivers,10.5,,
Dennis Schroder,SAC,PHX,2025-11-26,PTS,betrivers,10.5,,
Luke Kornet,SAS,@POR,2025-11-26,PTS,betrivers,9.5,,
Drew Eubanks,SAC,PHX,2025-11-26,PTS,betrivers,8.5,,
Draymond Green,GSW,HOU,2025-11-26,PTS,betrivers,8.5,,
Isaiah Jackson,IND,@TOR,2025-11-26,PTS,betrivers,8.5,,
Isaiah Stewart,DET,@BOS,2025-11-26,PTS,betrivers,8.5,,
Ryan Kalkbrenner,CHA,NYK,2025-11-26,PTS,betrivers,7.5,,
Mitchell Robinson,NYK,@CHA,2025-11-26,PTS,betrivers,5.5,,
Jordan Walsh,BOS,DET,2025-11-26,PTS,betrivers,5.5,,
Devin Booker,PHX,@SAC,2025-11-26,PTS,betrivers,29.5,,
Jalen Brunson,NYK,@CHA,2025-11-26,PTS,betrivers,29.5,,
Deni Avdija,POR,SAS,2025-11-26,PTS,betrivers,27.5,,
Jaylen Brown,BOS,DET,2025-11-26,PTS,betrivers,27.5,,
Stephen Curry,GSW,HOU,2025-11-26,PTS,betrivers,27.5,,
Cade Cunningham,DET,@BOS,2025-11-26,PTS,betrivers,26.5,,
Anthony Edwards,MIN,@OKC,2025-11-26,PTS,betrivers,26.5,,
De'Aaron Fox,SAS,@POR,2025-11-26,PTS,betrivers,25.5,,
Brandon Ingram,TOR,IND,2025-11-26,PTS,betrivers,24.5,,
Alperen Sengun,HOU,@GSW,2025-11-26,PTS,betrivers,24.5,,
Karl-Anthony Towns,NYK,@CHA,2025-11-26,PTS,betrivers,24.5,,
Shaedon Sharpe,POR,SAS,2025-11-26,PTS,betrivers,23.5,,
Pascal Siakam,IND,@TOR,2025-11-26,PTS,betrivers,23.5,,
Jaren Jackson,MEM,@NOP,2025-11-26,PTS,betrivers,22.5,,
Zion Williamson,NOP,MEM,2025-11-26,PTS,betrivers,22.5,,
Dillon Brooks,PHX,@SAC,2025-11-26,PTS,betrivers,21.5,,
Jimmy Butler,GSW,HOU,2025-11-26,PTS,betrivers,21.5,,
Bennedict Mathurin,IND,@TOR,2025-11-26,PTS,betrivers,21.5,,
Julius Randle,MIN,@OKC,2025-11-26,PTS,betrivers,21.5,,
Scottie Barnes,TOR,IND,2025-11-26,PTS,betrivers,20.5,,
Miles Bridges,CHA,NYK,2025-11-26,PTS,betrivers,20.5,,
Jerami Grant,POR,SAS,2025-11-26,PTS,betrivers,20.5,,
Zach LaVine,SAC,PHX,2025-11-26,PTS,betrivers,20.5,,
Trey Murphy,NOP,MEM,2025-11-26,PTS,betrivers,20.5,,
Amen Thompson,HOU,@GSW,2025-11-26,PTS,betrivers,20.5,,
LaMelo Ball,CHA,NYK,2025-11-26,PTS,betrivers,19.5,,
DeMar DeRozan,SAC,PHX,2025-11-26,PTS,betrivers,19.5,,
Jalen Duren,DET,@BOS,2025-11-26,PTS,betrivers,19.5,,
Kon Knueppel,CHA,NYK,2025-11-26,PTS,betrivers,18.5,,
Brandon Miller,CHA,NYK,2025-11-26,PTS,betrivers,18.5,,
Andrew Nembhard,IND,@TOR,2025-11-26,PTS,betrivers,17.5,,
Payton Pritchard,BOS,DET,2025-11-26,PTS,betrivers,17.5,,
Devin Vassell,SAS,@POR,2025-11-26,PTS,betrivers,17.5,,
Derrick White,BOS,DET,2025-11-26,PTS,betrivers,17.5,,
Mikal Bridges,NYK,@CHA,2025-11-26,PTS,betrivers,16.5,,
Immanuel Quickley,TOR,IND,2025-11-26,PTS,betrivers,16.5,,
Jabari Smith,HOU,@GSW,2025-11-26,PTS,betrivers,16.5,,
Jeremiah Fears,NOP,MEM,2025-11-26,PTS,betrivers,15.5,,
Derik Queen,NOP,MEM,2025-11-26,PTS,betrivers,15.5,,
Reed Sheppard,HOU,@GSW,2025-11-26,PTS,betrivers,15.5,,
Saddiq Bey,NOP,MEM,2025-11-26,PTS,betrivers,14.5,,
Cedric Coward,MEM,@NOP,2025-11-26,PTS,betrivers,14.5,,
Collin Gillespie,PHX,@SAC,2025-11-26,PTS,betrivers,14.5,,
Keldon Johnson,SAS,@POR,2025-11-26,PTS,betrivers,14.5,,
Jaden McDaniels,MIN,@OKC,2025-11-26,PTS,betrivers,14.5,,
Keegan Murray,SAC,PHX,2025-11-26,PTS,betrivers,14.5,,
Anfernee Simons,BOS,DET,2025-11-26,PTS,betrivers,14.5,,
Harrison Barnes,SAS,@POR,2025-11-26,PTS,betrivers,13.5,,
Toumani Camara,POR,SAS,2025-11-26,PTS,betrivers,13.5,,
Donte DiVincenzo,MIN,@OKC,2025-11-26,PTS,betrivers,13.5,,
Jakob Poeltl,TOR,IND,2025-11-26,PTS,betrivers,13.5,,
Collin Sexton,CHA,NYK,2025-11-26,PTS,betrivers,13.5,,
Jaylen Wells,MEM,@NOP,2025-11-26,PTS,betrivers,13.5,,
Russell Westbrook,SAC,PHX,2025-11-26,PTS,betrivers,13.5,,
Mark Williams,PHX,@SAC,2025-11-26,PTS,betrivers,13.5,,
Julian Champagnie,SAS,@POR,2025-11-26,PTS,betrivers,12.5,,
Zach Edey,MEM,@NOP,2025-11-26,PTS,betrivers,12.5,,
Josh Hart,NYK,@CHA,2025-11-26,PTS,betrivers,12.5,,
Malik Monk,SAC,PHX,2025-11-26,PTS,betrivers,12.5,,
Moses Moody,GSW,HOU,2025-11-26,PTS,betrivers,12.5,,
Royce O'Neale,PHX,@SAC,2025-11-26,PTS,betrivers,12.5,,
Naz Reid,MIN,@OKC,2025-11-26,PTS,betrivers,12.5,,
Ausar Thompson,DET,@BOS,2025-11-26,PTS,betrivers,11.5,,
Donovan Clingan,POR,SAS,2025-11-26,PTS,betrivers,11.5,,
Tobias Harris,DET,@BOS,2025-11-26,PTS,betrivers,11.5,,
Miles McBride,NYK,@CHA,2025-11-26,PTS,betrivers,11.5,,
Brandin Podziemski,GSW,HOU,2025-11-26,PTS,betrivers,11.5,,
Vince Williams,MEM,@NOP,2025-11-26,PTS,betrivers,11.5,,
Luka Garza,BOS,DET,2025-11-26,PTS,betrivers,10.5,,
Rudy Gobert,MIN,@OKC,2025-11-26,PTS,betrivers,10.5,,
Josh Okogie,HOU,@GSW,2025-11-26,PTS,betrivers,10.5,,
Duncan Robinson,DET,@BOS,2025-11-26,PTS,betrivers,10.5,,
Dennis Schroder,SAC,PHX,2025-11-26,PTS,betrivers,10.5,,
Luke Kornet,SAS,@POR,2025-11-26,PTS,betrivers,9.5,,
Drew Eubanks,SAC,PHX,2025-11-26,PTS,betrivers,8.5,,
Draymond Green,GSW,HOU,2025-11-26,PTS,betrivers,8.5,,
Isaiah Jackson,IND,@TOR,2025-11-26,PTS,betrivers,8.5,,
Isaiah Stewart,DET,@BOS,2025-11-26,PTS,betrivers,8.5,,
Ryan Kalkbrenner,CHA,NYK,2025-11-26,PTS,betrivers,7.5,,
Mitchell Robinson,NYK,@CHA,2025-11-26,PTS,betrivers,5.5,,
Jordan Walsh,BOS,DET,2025-11-26,PTS,betrivers,5.5,,
Shai Gilgeous-Alexander,OKC,MIN,2025-11-26,PTS,hardrock,31.5,-115.0,-115.0
Devin Booker,PHX,@SAC,2025-11-26,PTS,hardrock,28.5,-125.0,-105.0
Jalen Brunson,NYK,@CHA,2025-11-26,PTS,hardrock,28.5,-110.0,-115.0
Giannis Antetokounmpo,MIL,@MIA,2025-11-26,PTS,hardrock,28.5,-120.0,-110.0
Deni Avdija,POR,SAS,2025-11-26,PTS,hardrock,26.5,-110.0,-120.0
Jaylen Brown,BOS,DET,2025-11-26,PTS,hardrock,27.5,-110.0,-120.0
Stephen Curry,GSW,HOU,2025-11-26,PTS,hardrock,26.5,-110.0,-120.0
Cade Cunningham,DET,@BOS,2025-11-26,PTS,hardrock,25.5,-120.0,-110.0
Anthony Edwards,MIN,@OKC,2025-11-26,PTS,hardrock,25.5,-115.0,-115.0
De'Aaron Fox,SAS,@POR,2025-11-26,PTS,hardrock,24.5,-110.0,-120.0
Brandon Ingram,TOR,IND,2025-11-26,PTS,hardrock,23.5,-115.0,-115.0
Alperen Sengun,HOU,@GSW,2025-11-26,PTS,hardrock,23.5,-105.0,-125.0
Karl-Anthony Towns,NYK,@CHA,2025-11-26,PTS,hardrock,24.5,-110.0,-120.0
Shaedon Sharpe,POR,SAS,2025-11-26,PTS,hardrock,21.5,-115.0,-115.0
Pascal Siakam,IND,@TOR,2025-11-26,PTS,hardrock,23.5,-110.0,-120.0
Jaren Jackson,MEM,@NOP,2025-11-26,PTS,hardrock,21.5,-110.0,-120.0
Zion Williamson,NOP,MEM,2025-11-26,PTS,hardrock,22.5,-115.0,-115.0
Dillon Brooks,PHX,@SAC,2025-11-26,PTS,hardrock,20.5,-120.0,-110.0
Jimmy Butler,GSW,HOU,2025-11-26,PTS,hardrock,20.5,-125.0,-105.0
Bennedict Mathurin,IND,@TOR,2025-11-26,PTS,hardrock,20.5,-110.0,-120.0
Julius Randle,MIN,@OKC,2025-11-26,PTS,hardrock,21.5,-115.0,-115.0
Scottie Barnes,TOR,IND,2025-11-26,PTS,hardrock,19.5,-120.0,-110.0
Miles Bridges,CHA,NYK,2025-11-26,PTS,hardrock,19.5,-105.0,-125.0
Jerami Grant,POR,SAS,2025-11-26,PTS,hardrock,20.5,-105.0,-125.0
Tyler Herro,MIA,MIL,2025-11-26,PTS,hardrock,19.5,-115.0,-115.0
Zach LaVine,SAC,PHX,2025-11-26,PTS,hardrock,19.5,-120.0,-110.0
Trey Murphy,NOP,MEM,2025-11-26,PTS,hardrock,19.5,-105.0,-125.0
Amen Thompson,HOU,@GSW,2025-11-26,PTS,hardrock,18.5,-125.0,-105.0
LaMelo Ball,CHA,NYK,2025-11-26,PTS,hardrock,19.5,-115.0,-115.0
DeMar DeRozan,SAC,PHX,2025-11-26,PTS,hardrock,18.5,-105.0,-125.0
Jalen Duren,DET,@BOS,2025-11-26,PTS,hardrock,19.5,-130.0,100.0
Chet Holmgren,OKC,MIN,2025-11-26,PTS,hardrock,19.5,-110.0,-120.0
Norman Powell,MIA,MIL,2025-11-26,PTS,hardrock,19.5,100.0,-130.0
Kon Knueppel,CHA,NYK,2025-11-26,PTS,hardrock,16.5,-125.0,-105.0
Brandon Miller,CHA,NYK,2025-11-26,PTS,hardrock,18.5,-110.0,-120.0
Ryan Rollins,MIL,@MIA,2025-11-26,PTS,hardrock,18.5,-115.0,-110.0
Bam Adebayo,MIA,MIL,2025-11-26,PTS,hardrock,17.5,-105.0,-125.0
Andrew Nembhard,IND,@TOR,2025-11-26,PTS,hardrock,16.5,-105.0,-125.0
Payton Pritchard,BOS,DET,2025-11-26,PTS,hardrock,16.5,-125.0,-105.0
Devin Vassell,SAS,@POR,2025-11-26,PTS,hardrock,16.5,-110.0,-120.0
Derrick White,BOS,DET,2025-11-26,PTS,hardrock,16.5,-125.0,-105.0
Mikal Bridges,NYK,@CHA,2025-11-26,PTS,hardrock,15.5,-135.0,105.0
Ajay Mitchell,OKC,MIN,2025-11-26,PTS,hardrock,16.5,-115.0,-115.0
Immanuel Quickley,TOR,IND,2025-11-26,PTS,hardrock,16.5,-120.0,-110.0
Jabari Smith,HOU,@GSW,2025-11-26,PTS,hardrock,15.5,-120.0,-110.0
Jeremiah Fears,NOP,MEM,2025-11-26,PTS,hardrock,14.5,-105.0,-125.0
Derik Queen,NOP,MEM,2025-11-26,PTS,hardrock,13.5,-115.0,-110.0
Reed Sheppard,HOU,@GSW,2025-11-26,PTS,hardrock,14.5,-115.0,-115.0
Saddiq Bey,NOP,MEM,2025-11-26,PTS,hardrock,14.5,-105.0,-130.0
Cedric Coward,MEM,@NOP,2025-11-26,PTS,hardrock,13.5,-115.0,-110.0
Collin Gillespie,PHX,@SAC,2025-11-26,PTS,hardrock,14.5,100.0,-130.0
Keldon Johnson,SAS,@POR,2025-11-26,PTS,hardrock,14.5,-115.0,-115.0
Jaden McDaniels,MIN,@OKC,2025-11-26,PTS,hardrock,13.5,-115.0,-115.0
Keegan Murray,SAC,PHX,2025-11-26,PTS,hardrock,14.5,-105.0,-125.0
Anfernee Simons,BOS,DET,2025-11-26,PTS,hardrock,13.5,-120.0,-110.0
Harrison Barnes,SAS,@POR,2025-11-26,PTS,hardrock,12.5,-130.0,-105.0
Toumani Camara,POR,SAS,2025-11-26,PTS,hardrock,13.5,-110.0,-120.0
Donte DiVincenzo,MIN,@OKC,2025-11-26,PTS,hardrock,12.5,-105.0,-130.0
Jakob Poeltl,TOR,IND,2025-11-26,PTS,hardrock,12.5,-125.0,-105.0
Bobby Portis,MIL,@MIA,2025-11-26,PTS,hardrock,12.5,-120.0,-110.0
Collin Sexton,CHA,NYK,2025-11-26,PTS,hardrock,12.5,-125.0,-105.0
Myles Turner,MIL,@MIA,2025-11-26,PTS,hardrock,13.5,-105.0,-125.0
Kel'el Ware,MIA,MIL,2025-11-26,PTS,hardrock,12.5,-130.0,-105.0
Jaylen Wells,MEM,@NOP,2025-11-26,PTS,hardrock,13.5,100.0,-130.0
Russell Westbrook,SAC,PHX,2025-11-26,PTS,hardrock,13.5,-110.0,-120.0
Andrew Wiggins,MIA,MIL,2025-11-26,PTS,hardrock,13.5,-115.0,-115.0
Mark Williams,PHX,@SAC,2025-11-26,PTS,hardrock,13.5,-105.0,-125.0
Julian Champagnie,SAS,@POR,2025-11-26,PTS,hardrock,11.5,-130.0,100.0
Jordan Clarkson,NYK,@CHA,2025-11-26,PTS,hardrock,11.5,-130.0,-105.0
Zach Edey,MEM,@NOP,2025-11-26,PTS,hardrock,11.5,-105.0,-125.0
Dylan Harper,SAS,@POR,2025-11-26,PTS,hardrock,12.5,-110.0,-120.0
Josh Hart,NYK,@CHA,2025-11-26,PTS,hardrock,11.5,-120.0,-105.0
Isaiah Hartenstein,OKC,MIN,2025-11-26,PTS,hardrock,11.5,-115.0,-115.0
Kyle Kuzma,MIL,@MIA,2025-11-26,PTS,hardrock,12.5,-120.0,-110.0
Malik Monk,SAC,PHX,2025-11-26,PTS,hardrock,11.5,-120.0,-110.0
Moses Moody,GSW,HOU,2025-11-26,PTS,hardrock,11.5,-115.0,-115.0
Royce O'Neale,PHX,@SAC,2025-11-26,PTS,hardrock,11.5,100.0,-130.0
Naz Reid,MIN,@OKC,2025-11-26,PTS,hardrock,11.5,-110.0,-120.0
Ausar Thompson,DET,@BOS,2025-11-26,PTS,hardrock,11.5,-110.0,-115.0
Donovan Clingan,POR,SAS,2025-11-26,PTS,hardrock,10.5,-115.0,-115.0
Tobias Harris,DET,@BOS,2025-11-26,PTS,hardrock,11.5,-110.0,-120.0
Miles McBride,NYK,@CHA,2025-11-26,PTS,hardrock,11.5,-105.0,-130.0
Brandin Podziemski,GSW,HOU,2025-11-26,PTS,hardrock,10.5,-120.0,-110.0
Vince Williams,MEM,@NOP,2025-11-26,PTS,hardrock,9.5,-130.0,100.0
Luka Garza,BOS,DET,2025-11-26,PTS,hardrock,9.5,-120.0,-110.0
Rudy Gobert,MIN,@OKC,2025-11-26,PTS,hardrock,9.5,-120.0,-110.0
Jordan Goodwin,PHX,@SAC,2025-11-26,PTS,hardrock,9.5,-120.0,-110.0
Aaron Holiday,HOU,@GSW,2025-11-26,PTS,hardrock,10.5,-110.0,-120.0
Sandro Mamukelashvili,TOR,IND,2025-11-26,PTS,hardrock,10.5,-105.0,-125.0
Josh Okogie,HOU,@GSW,2025-11-26,PTS,hardrock,9.5,-125.0,-105.0
Duncan Robinson,DET,@BOS,2025-11-26,PTS,hardrock,10.5,-105.0,-125.0
Dennis Schroder,SAC,PHX,2025-11-26,PTS,hardrock,10.5,-115.0,-115.0
Cam Spencer,MEM,@NOP,2025-11-26,PTS,hardrock,10.5,-125.0,-105.0
Gary Trent,MIL,@MIA,2025-11-26,PTS,hardrock,9.5,-125.0,-105.0
AJ Green,MIL,@MIA,2025-11-26,PTS,hardrock,9.5,100.0,-130.0
Luke Kornet,SAS,@POR,2025-11-26,PTS,hardrock,9.5,-110.0,-115.0
Jock Landale,MEM,@NOP,2025-11-26,PTS,hardrock,8.5,-140.0,105.0
T.J. McConnell,IND,@TOR,2025-11-26,PTS,hardrock,9.5,-110.0,-120.0
Jarace Walker,IND,@TOR,2025-11-26,PTS,hardrock,8.5,-115.0,-115.0
Cason Wallace,OKC,MIN,2025-11-26,PTS,hardrock,8.5,-130.0,100.0
Ja'Kobe Walter,TOR,IND,2025-11-26,PTS,hardrock,9.5,-115.0,-115.0
Luguentz Dort,OKC,MIN,2025-11-26,PTS,hardrock,8.5,-120.0,-110.0
Drew Eubanks,SAC,PHX,2025-11-26,PTS,hardrock,7.5,-110.0,-120.0
Draymond Green,GSW,HOU,2025-11-26,PTS,hardrock,8.5,-120.0,-110.0
Jaden Ivey,DET,@BOS,2025-11-26,PTS,hardrock,8.5,-130.0,100.0
Isaiah Jackson,IND,@TOR,2025-11-26,PTS,hardrock,7.5,-135.0,105.0
Pelle Larsson,MIA,MIL,2025-11-26,PTS,hardrock,8.5,-105.0,-125.0
Caris LeVert,DET,@BOS,2025-11-26,PTS,hardrock,8.5,105.0,-135.0
Davion Mitchell,MIA,MIL,2025-11-26,PTS,hardrock,8.5,-110.0,-120.0
Jeremy Sochan,SAS,@POR,2025-11-26,PTS,hardrock,8.5,-105.0,-125.0
Isaiah Stewart,DET,@BOS,2025-11-26,PTS,hardrock,7.5,-120.0,-110.0
Precious Achiuwa,SAC,PHX,2025-11-26,PTS,hardrock,7.5,-105.0,-125.0
Jose Alvarado,NOP,MEM,2025-11-26,PTS,hardrock,7.5,-130.0,100.0
Kentavious Caldwell-Pope,MEM,@NOP,2025-11-26,PTS,hardrock,7.5,-110.0,-120.0
Alex Caruso,OKC,MIN,2025-11-26,PTS,hardrock,7.5,-105.0,-125.0
Moussa Diabate,CHA,NYK,2025-11-26,PTS,hardrock,7.5,-105.0,-125.0
Buddy Hield,GSW,HOU,2025-11-26,PTS,hardrock,7.5,-110.0,-120.0
Jay Huff,IND,@TOR,2025-11-26,PTS,hardrock,7.5,-115.0,-115.0
Ryan Kalkbrenner,CHA,NYK,2025-11-26,PTS,hardrock,7.5,-105.0,-125.0
Quinten Post,GSW,HOU,2025-11-26,PTS,hardrock,7.5,-110.0,-120.0
Jamal Shead,TOR,IND,2025-11-26,PTS,hardrock,7.5,-120.0,-110.0
Shai Gilgeous-Alexander,OKC,MIN,2025-11-26,PTS,hardrock,31.5,,
Devin Booker,PHX,@SAC,2025-11-26,PTS,hardrock,28.5,,
Jalen Brunson,NYK,@CHA,2025-11-26,PTS,hardrock,28.5,,
Giannis Antetokounmpo,MIL,@MIA,2025-11-26,PTS,hardrock,28.5,,
Deni Avdija,POR,SAS,2025-11-26,PTS,hardrock,26.5,,
Jaylen Brown,BOS,DET,2025-11-26,PTS,hardrock,27.5,,
Stephen Curry,GSW,HOU,2025-11-26,PTS,hardrock,26.5,,
Cade Cunningham,DET,@BOS,2025-11-26,PTS,hardrock,25.5,,
Anthony Edwards,MIN,@OKC,2025-11-26,PTS,hardrock,25.5,,
De'Aaron Fox,SAS,@POR,2025-11-26,PTS,hardrock,24.5,,
Brandon Ingram,TOR,IND,2025-11-26,PTS,hardrock,23.5,,
Alperen Sengun,HOU,@GSW,2025-11-26,PTS,hardrock,23.5,,
Karl-Anthony Towns,NYK,@CHA,2025-11-26,PTS,hardrock,24.5,,
Shaedon Sharpe,POR,SAS,2025-11-26,PTS,hardrock,21.5,,
Pascal Siakam,IND,@TOR,2025-11-26,PTS,hardrock,23.5,,
Jaren Jackson,MEM,@NOP,2025-11-26,PTS,hardrock,21.5,,
Zion Williamson,NOP,MEM,2025-11-26,PTS,hardrock,22.5,,
Dillon Brooks,PHX,@SAC,2025-11-26,PTS,hardrock,20.5,,
Jimmy Butler,GSW,HOU,2025-11-26,PTS,hardrock,20.5,,
Bennedict Mathurin,IND,@TOR,2025-11-26,PTS,hardrock,20.5,,
Julius Randle,MIN,@OKC,2025-11-26,PTS,hardrock,21.5,,
Scottie Barnes,TOR,IND,2025-11-26,PTS,hardrock,19.5,,
Miles Bridges,CHA,NYK,2025-11-26,PTS,hardrock,19.5,,
Jerami Grant,POR,SAS,2025-11-26,PTS,hardrock,20.5,,
Tyler Herro,MIA,MIL,2025-11-26,PTS,hardrock,19.5,,
Zach LaVine,SAC,PHX,2025-11-26,PTS,hardrock,19.5,,
Trey Murphy,NOP,MEM,2025-11-26,PTS,hardrock,19.5,,
Amen Thompson,HOU,@GSW,2025-11-26,PTS,hardrock,18.5,,
LaMelo Ball,CHA,NYK,2025-11-26,PTS,hardrock,19.5,,
DeMar DeRozan,SAC,PHX,2025-11-26,PTS,hardrock,18.5,,
Jalen Duren,DET,@BOS,2025-11-26,PTS,hardrock,19.5,,
Chet Holmgren,OKC,MIN,2025-11-26,PTS,hardrock,19.5,,
Norman Powell,MIA,MIL,2025-11-26,PTS,hardrock,19.5,,
Kon Knueppel,CHA,NYK,2025-11-26,PTS,hardrock,16.5,,
Brandon Miller,CHA,NYK,2025-11-26,PTS,hardrock,18.5,,
Ryan Rollins,MIL,@MIA,2025-11-26,PTS,hardrock,18.5,,
Bam Adebayo,MIA,MIL,2025-11-26,PTS,hardrock,17.5,,
Andrew Nembhard,IND,@TOR,2025-11-26,PTS,hardrock,16.5,,
Payton Pritchard,BOS,DET,2025-11-26,PTS,hardrock,16.5,,
Devin Vassell,SAS,@POR,2025-11-26,PTS,hardrock,16.5,,
Derrick White,BOS,DET,2025-11-26,PTS,hardrock,16.5,,
Mikal Bridges,NYK,@CHA,2025-11-26,PTS,hardrock,15.5,,
Ajay Mitchell,OKC,MIN,2025-11-26,PTS,hardrock,16.5,,
Immanuel Quickley,TOR,IND,2025-11-26,PTS,hardrock,16.5,,
Jabari Smith,HOU,@GSW,2025-11-26,PTS,hardrock,15.5,,
Jeremiah Fears,NOP,MEM,2025-11-26,PTS,hardrock,14.5,,
Derik Queen,NOP,MEM,2025-11-26,PTS,hardrock,13.5,,
Reed Sheppard,HOU,@GSW,2025-11-26,PTS,hardrock,14.5,,
Saddiq Bey,NOP,MEM,2025-11-26,PTS,hardrock,14.5,,
Cedric Coward,MEM,@NOP,2025-11-26,PTS,hardrock,13.5,,
Collin Gillespie,PHX,@SAC,2025-11-26,PTS,hardrock,14.5,,
Keldon Johnson,SAS,@POR,2025-11-26,PTS,hardrock,14.5,,
Jaden McDaniels,MIN,@OKC,2025-11-26,PTS,hardrock,13.5,,
Keegan Murray,SAC,PHX,2025-11-26,PTS,hardrock,14.5,,
Anfernee Simons,BOS,DET,2025-11-26,PTS,hardrock,13.5,,
Harrison Barnes,SAS,@POR,2025-11-26,PTS,hardrock,12.5,,
Toumani Camara,POR,SAS,2025-11-26,PTS,hardrock,13.5,,
Donte DiVincenzo,MIN,@OKC,2025-11-26,PTS,hardrock,12.5,,
Jakob Poeltl,TOR,IND,2025-11-26,PTS,hardrock,12.5,,
Bobby Portis,MIL,@MIA,2025-11-26,PTS,hardrock,12.5,,
